10,4,1,0.65725,0.5153,0.46634,0.47659,0.58968,0.57393,0.75855,0.8898,0.90129,0.87254,0.81839,0.73387,0.63227,0.54245,0.48473,0.45734,0.4435,0.44409,0.46941,0.55099,0.69235,0.75104,0.63169,0.3954,0.32046,0.29985,0.56863,0.4933,0.44508,0.40285
11,4,1,0.5153,0.46634,0.47659,0.58968,0.57393,0.75855,0.8898,0.90129,0.87254,0.81839,0.73387,0.63227,0.54245,0.48473,0.45734,0.4435,0.44409,0.46941,0.55099,0.69235,0.75104,0.63169,0.3954,0.32046,0.29985,0.56863,0.4933,0.44508,0.40285,0.68843
12,4,1,0.46634,0.47659,0.58968,0.57393,0.75855,0.8898,0.90129,0.87254,0.81839,0.73387,0.63227,0.54245,0.48473,0.45734,0.4435,0.44409,0.46941,0.55099,0.69235,0.75104,0.63169,0.3954,0.32046,0.29985,0.56863,0.4933,0.44508,0.40285,0.68843,0.84273
13,4,1,0.47659,0.58968,0.57393,0.75855,0.8898,0.90129,0.87254,0.81839,0.73387,0.63227,0.54245,0.48473,0.45734,0.4435,0.44409,0.46941,0.55099,0.69235,0.75104,0.63169,0.3954,0.32046,0.29985,0.56863,0.4933,0.44508,0.40285,0.68843,0.84273,0.8618
14,4,1,0.58968,0.57393,0.75855,0.8898,0.90129,0.87254,0.81839,0.73387,0.63227,0.54245,0.48473,0.45734,0.4435,0.44409,0.46941,0.55099,0.69235,0.75104,0.63169,0.3954,0.32046,0.29985,0.56863,0.4933,0.44508,0.40285,0.68843,0.84273,0.8618,0.83783
15,4,1,0.57393,0.75855,0.8898,0.90129,0.87254,0.81839,0.73387,0.63227,0.54245,0.48473,0.45734,0.4435,0.44409,0.46941,0.55099,0.69235,0.75104,0.63169,0.3954,0.32046,0.29985,0.56863,0.4933,0.44508,0.40285,0.68843,0.84273,0.8618,0.83783,0.78423
16,4,1,0.75855,0.8898,0.90129,0.87254,0.81839,0.73387,0.63227,0.54245,0.48473,0.45734,0.4435,0.44409,0.46941,0.55099,0.69235,0.75104,0.63169,0.3954,0.32046,0.29985,0.56863,0.4933,0.44508,0.40285,0.68843,0.84273,0.8618,0.83783,0.78423,0.70118
17,4,1,0.8898,0.90129,0.87254,0.81839,0.73387,0.63227,0.54245,0.48473,0.45734,0.4435,0.44409,0.46941,0.55099,0.69235,0.75104,0.63169,0.3954,0.32046,0.29985,0.56863,0.4933,0.44508,0.40285,0.68843,0.84273,0.8618,0.83783,0.78423,0.70118,0.60341
18,4,1,0.90129,0.87254,0.81839,0.73387,0.63227,0.54245,0.48473,0.45734,0.4435,0.44409,0.46941,0.55099,0.69235,0.75104,0.63169,0.3954,0.32046,0.29985,0.56863,0.4933,0.44508,0.40285,0.68843,0.84273,0.8618,0.83783,0.78423,0.70118,0.60341,0.52978
19,4,1,0.87254,0.81839,0.73387,0.63227,0.54245,0.48473,0.45734,0.4435,0.44409,0.46941,0.55099,0.69235,0.75104,0.63169,0.3954,0.32046,0.29985,0.56863,0.4933,0.44508,0.40285,0.68843,0.84273,0.8618,0.83783,0.78423,0.70118,0.60341,0.52978,0.47825
20,4,1,0.81839,0.73387,0.63227,0.54245,0.48473,0.45734,0.4435,0.44409,0.46941,0.55099,0.69235,0.75104,0.63169,0.3954,0.32046,0.29985,0.56863,0.4933,0.44508,0.40285,0.68843,0.84273,0.8618,0.83783,0.78423,0.70118,0.60341,0.52978,0.47825,0.45587
21,4,1,0.73387,0.63227,0.54245,0.48473,0.45734,0.4435,0.44409,0.46941,0.55099,0.69235,0.75104,0.63169,0.3954,0.32046,0.29985,0.56863,0.4933,0.44508,0.40285,0.68843,0.84273,0.8618,0.83783,0.78423,0.70118,0.60341,0.52978,0.47825,0.45587,0.4432
22,4,1,0.63227,0.54245,0.48473,0.45734,0.4435,0.44409,0.46941,0.55099,0.69235,0.75104,0.63169,0.3954,0.32046,0.29985,0.56863,0.4933,0.44508,0.40285,0.68843,0.84273,0.8618,0.83783,0.78423,0.70118,0.60341,0.52978,0.47825,0.45587,0.4432,0.43967
23,4,1,0.54245,0.48473,0.45734,0.4435,0.44409,0.46941,0.55099,0.69235,0.75104,0.63169,0.3954,0.32046,0.29985,0.56863,0.4933,0.44508,0.40285,0.68843,0.84273,0.8618,0.83783,0.78423,0.70118,0.60341,0.52978,0.47825,0.45587,0.4432,0.43967,0.46146
0,5,1,0.48473,0.45734,0.4435,0.44409,0.46941,0.55099,0.69235,0.75104,0.63169,0.3954,0.32046,0.29985,0.56863,0.4933,0.44508,0.40285,0.68843,0.84273,0.8618,0.83783,0.78423,0.70118,0.60341,0.52978,0.47825,0.45587,0.4432,0.43967,0.46146,0.5398
1,5,1,0.45734,0.4435,0.44409,0.46941,0.55099,0.69235,0.75104,0.63169,0.3954,0.32046,0.29985,0.56863,0.4933,0.44508,0.40285,0.68843,0.84273,0.8618,0.83783,0.78423,0.70118,0.60341,0.52978,0.47825,0.45587,0.4432,0.43967,0.46146,0.5398,0.66996
2,5,1,0.4435,0.44409,0.46941,0.55099,0.69235,0.75104,0.63169,0.3954,0.32046,0.29985,0.56863,0.4933,0.44508,0.40285,0.68843,0.84273,0.8618,0.83783,0.78423,0.70118,0.60341,0.52978,0.47825,0.45587,0.4432,0.43967,0.46146,0.5398,0.66996,0.73467
3,5,1,0.44409,0.46941,0.55099,0.69235,0.75104,0.63169,0.3954,0.32046,0.29985,0.56863,0.4933,0.44508,0.40285,0.68843,0.84273,0.8618,0.83783,0.78423,0.70118,0.60341,0.52978,0.47825,0.45587,0.4432,0.43967,0.46146,0.5398,0.66996,0.73467,0.6316
4,5,1,0.46941,0.55099,0.69235,0.75104,0.63169,0.3954,0.32046,0.29985,0.56863,0.4933,0.44508,0.40285,0.68843,0.84273,0.8618,0.83783,0.78423,0.70118,0.60341,0.52978,0.47825,0.45587,0.4432,0.43967,0.46146,0.5398,0.66996,0.73467,0.6316,0.39387
5,5,1,0.55099,0.69235,0.75104,0.63169,0.3954,0.32046,0.29985,0.56863,0.4933,0.44508,0.40285,0.68843,0.84273,0.8618,0.83783,0.78423,0.70118,0.60341,0.52978,0.47825,0.45587,0.4432,0.43967,0.46146,0.5398,0.66996,0.73467,0.6316,0.39387,0.32696
6,5,1,0.69235,0.75104,0.63169,0.3954,0.32046,0.29985,0.56863,0.4933,0.44508,0.40285,0.68843,0.84273,0.8618,0.83783,0.78423,0.70118,0.60341,0.52978,0.47825,0.45587,0.4432,0.43967,0.46146,0.5398,0.66996,0.73467,0.6316,0.39387,0.32696,0.28715
7,5,1,0.75104,0.63169,0.3954,0.32046,0.29985,0.56863,0.4933,0.44508,0.40285,0.68843,0.84273,0.8618,0.83783,0.78423,0.70118,0.60341,0.52978,0.47825,0.45587,0.4432,0.43967,0.46146,0.5398,0.66996,0.73467,0.6316,0.39387,0.32696,0.28715,0.27631
8,5,1,0.63169,0.3954,0.32046,0.29985,0.56863,0.4933,0.44508,0.40285,0.68843,0.84273,0.8618,0.83783,0.78423,0.70118,0.60341,0.52978,0.47825,0.45587,0.4432,0.43967,0.46146,0.5398,0.66996,0.73467,0.6316,0.39387,0.32696,0.28715,0.27631,0.38701
9,5,1,0.3954,0.32046,0.29985,0.56863,0.4933,0.44508,0.40285,0.68843,0.84273,0.8618,0.83783,0.78423,0.70118,0.60341,0.52978,0.47825,0.45587,0.4432,0.43967,0.46146,0.5398,0.66996,0.73467,0.6316,0.39387,0.32696,0.28715,0.27631,0.38701,0.32831
10,5,1,0.32046,0.29985,0.56863,0.4933,0.44508,0.40285,0.68843,0.84273,0.8618,0.83783,0.78423,0.70118,0.60341,0.52978,0.47825,0.45587,0.4432,0.43967,0.46146,0.5398,0.66996,0.73467,0.6316,0.39387,0.32696,0.28715,0.27631,0.38701,0.32831,0.42634
11,5,1,0.29985,0.56863,0.4933,0.44508,0.40285,0.68843,0.84273,0.8618,0.83783,0.78423,0.70118,0.60341,0.52978,0.47825,0.45587,0.4432,0.43967,0.46146,0.5398,0.66996,0.73467,0.6316,0.39387,0.32696,0.28715,0.27631,0.38701,0.32831,0.42634,0.67152
12,5,1,0.56863,0.4933,0.44508,0.40285,0.68843,0.84273,0.8618,0.83783,0.78423,0.70118,0.60341,0.52978,0.47825,0.45587,0.4432,0.43967,0.46146,0.5398,0.66996,0.73467,0.6316,0.39387,0.32696,0.28715,0.27631,0.38701,0.32831,0.42634,0.67152,0.77818
13,5,1,0.4933,0.44508,0.40285,0.68843,0.84273,0.8618,0.83783,0.78423,0.70118,0.60341,0.52978,0.47825,0.45587,0.4432,0.43967,0.46146,0.5398,0.66996,0.73467,0.6316,0.39387,0.32696,0.28715,0.27631,0.38701,0.32831,0.42634,0.67152,0.77818,0.77642
14,5,1,0.44508,0.40285,0.68843,0.84273,0.8618,0.83783,0.78423,0.70118,0.60341,0.52978,0.47825,0.45587,0.4432,0.43967,0.46146,0.5398,0.66996,0.73467,0.6316,0.39387,0.32696,0.28715,0.27631,0.38701,0.32831,0.42634,0.67152,0.77818,0.77642,0.75327
15,5,1,0.40285,0.68843,0.84273,0.8618,0.83783,0.78423,0.70118,0.60341,0.52978,0.47825,0.45587,0.4432,0.43967,0.46146,0.5398,0.66996,0.73467,0.6316,0.39387,0.32696,0.28715,0.27631,0.38701,0.32831,0.42634,0.67152,0.77818,0.77642,0.75327,0.69853
16,5,1,0.68843,0.84273,0.8618,0.83783,0.78423,0.70118,0.60341,0.52978,0.47825,0.45587,0.4432,0.43967,0.46146,0.5398,0.66996,0.73467,0.6316,0.39387,0.32696,0.28715,0.27631,0.38701,0.32831,0.42634,0.67152,0.77818,0.77642,0.75327,0.69853,0.63404
